SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
506390,CLARI CHEM  ,489.95,489.95,476.4,478.05
506395,COROM INTER ,805.0,839.15,794.0,834.5
506401,DEEPAK NITR.,1797.0,1797.35,1755.8,1761.3
506405,DHARAMSI CHM,325.0,332.0,321.2,327.25
506414,FERMENTA    ,313.5,316.9,309.0,310.2
506480,GOCLCORP    ,237.0,238.0,217.9,220.4
506520,JAYSHRI CHEM,4.75,4.92,4.48,4.51
506522,JL MORISON  ,1947.3,1965.0,1947.3,1964.95
506525,KANORIA CHEM,130.4,131.75,126.15,128.6
506528,KELTECH EN. ,546.0,589.0,546.0,560.0
506532,NITTA GELA  ,179.15,186.0,179.05,184.3
506543,M.P.AGRO IND,3.35,3.57,3.35,3.57
506579,ORIENT.CARB.,968.0,968.0,938.0,946.05
506590,PHIL.CARBON ,233.1,239.65,231.5,233.0
506597,AMAL PRODUCT,344.7,351.85,340.65,342.45
506605,POLYCHEM    ,511.0,511.0,475.0,475.0
506618,PUN.CHEM    ,1115.1,1135.85,1094.25,1116.15
506640,GUJCHEM DIST,73.3,73.3,73.3,73.3
506642,SADHANA NITR,43.8,45.4,43.8,45.4
506655,SUDARSH.CHEM,686.2,714.0,681.2,692.9
506685,ULTRAMARINE ,365.0,374.95,349.0,359.9
506687,TRANSPEK    ,1487.9,1657.0,1487.9,1606.6
506690,UNICHEM LAB ,364.65,374.9,352.85,359.6
506734,MYS PETRO   ,86.0,87.15,80.5,81.25
506767,ALKYL AMINES,3590.0,3663.6,3560.9,3604.6
506808,TUTIALKA    ,12.15,12.5,11.67,12.0
506820,ASTRAZEN.PH.,3765.0,3797.0,3724.3,3771.15
506852,PUN.ALKALI  ,94.65,97.8,94.0,96.7
506854,TANFAC IND. ,240.0,240.0,230.4,231.15
506858,GUJ.PETRO   ,40.0,40.0,40.0,40.0
506863,SWADESHI IND,0.94,0.94,0.93,0.94
506879,GUJ.THEMIS. ,281.0,281.0,271.5,276.5
506910,JAYSN DYEST ,66.0,66.95,63.0,64.05
506919,MAKERS LAB. ,232.0,235.0,227.75,230.75
506943,J.B.CHEMICAL,1396.5,1459.0,1386.2,1444.8
506981,BL.CHIP TEX ,101.8,104.0,101.7,103.0
507155,JAGATJIT IND,41.9,43.4,41.2,42.8
507180,KESAR ENT.  ,66.3,68.65,66.15,67.3
507205,TILAKNAG IND,42.2,44.0,41.5,42.8
507265,EMERALL     ,144.2,159.25,144.2,158.8
507300,RAVALGAON   ,2000.0,2014.0,1930.0,2014.0
507315,SAKTHI SUGAR,13.0,13.0,12.35,12.35
507410,WALCHANDNGR ,81.4,81.75,74.85,75.4
507435,KHOD.INDIA  ,64.85,66.5,64.85,65.3
507438,IFB AGRO    ,462.0,490.0,456.6,483.2
507442,DHARANI SUG ,12.6,12.7,11.55,11.55
507450,THIRU A.SUG.,8.0,8.0,7.89,7.91
507474,KOTHARI FERM,73.0,76.5,70.1,73.5
507486,CAPROLA.CHEM,45.2,45.2,45.2,45.2
507488,G.M.BREWERI ,429.0,429.0,412.8,415.35
507490,RANA SUGARS ,15.15,15.28,14.18,14.56
507498,PICCADILY SU,7.8,7.8,7.59,7.59
507508,RIGA SUGAR  ,5.65,5.75,5.36,5.36
507514,SOM DISTILL.,42.0,47.6,42.0,44.95
507515,CJ GELATIN  ,23.6,23.6,23.6,23.6
507522,MOUNTT SHIV.,3.71,3.71,3.71,3.71
507525,AMRIT CORP  ,701.15,738.0,701.05,710.05
507526,ASSO.ALCOHOL,438.0,442.2,430.0,431.95
507552,FOODS & INNS,51.5,52.2,50.55,51.0
507580,IVP LIMITED ,127.3,127.3,123.95,124.25
507598,KLRFM       ,56.6,58.0,54.2,55.15
507621,MILKFOOD    ,340.2,364.9,340.2,355.3
507645,POLSON LTD. ,9649.95,9750.0,9550.0,9550.8
507685,WIPRO LTD.  ,509.4,515.85,509.4,512.7
507690,ORIENT BEVER,69.8,69.85,65.0,67.0
507717,DHAN AGRI   ,912.3,945.0,879.5,892.1
507747,TTK HEALTHCA,588.15,598.2,588.15,595.2
507753,TGVSL       ,33.75,33.95,33.15,33.5
507759,LIME CHEM.  ,21.5,22.85,21.0,21.95
507779,KANPUR PLAST,185.55,196.5,177.0,195.7
507785,TAINWALA CH.,74.95,80.0,70.8,77.2
507789,JAGSON PHAR ,97.0,100.0,96.35,97.85
507794,KHAITAN CHEM,35.9,36.35,34.2,34.3
507815,GILLETTE (I),5545.4,5545.4,5476.55,5483.9
507817,WIRES FABRIK,66.1,66.5,66.1,66.5
507828,ANSALHSG    ,5.96,6.0,5.73,5.78
507836,MAC CHARLES ,347.05,363.4,345.0,346.5
507852,ADDI IND.   ,4.15,4.35,4.0,4.35
507864,PION INVEST ,32.85,32.85,30.2,32.0
507872,ASHNOOR TEX.,23.0,23.0,20.86,22.16
507878,UNITECH LTD ,1.98,1.99,1.92,1.98
507880,VIP INDUS.  ,355.0,361.0,351.6,358.6
507910,FIBERWB IN  ,38.95,39.8,37.5,38.05
507912,LKP FIN     ,77.5,79.9,76.7,79.4
507944,BAJAJ STEEL ,578.0,578.0,561.5,566.55
507960,GUJ.HOTELS  ,147.5,147.5,131.0,138.0
507970,PARA. COSMET,19.6,20.55,18.8,20.5
507981,JINDAL HOTL ,24.15,25.0,22.55,24.4
507998,SIMMONDS-MAR,30.9,34.4,30.9,33.5
508136,BNALTD      ,228.0,228.0,208.1,215.45
508306,LEDO TEA CO ,44.85,44.85,41.45,41.45
508486,HAWKINS COOK,5610.0,5644.8,5510.05,5606.75
508494,WARREN TEA  ,59.9,62.0,56.55,58.1
508664,BEST E.HOTEL,21.25,22.3,21.25,22.2
508807,IST LTD.    ,371.15,379.5,369.05,372.0
508814,COSMO FILMS ,825.0,840.0,800.05,805.8
508869,APOLLO HOSP.,3226.0,3259.0,3225.0,3247.1
508875,NITINCAST   ,73.55,73.55,66.75,69.6
508905,SMIFS CAPITA,36.35,36.35,34.0,35.9
508906,EVEREST INDS,373.0,375.0,366.0,370.35
508918,IRONWOOD    ,33.5,33.6,32.5,32.5
508922,MSR INDIA   ,11.85,12.0,11.02,11.89
508933,AYMSYNTEX   ,61.15,63.95,61.1,62.15
508941,PANASON CAR ,465.95,476.6,461.05,463.85
508954,FINKURVE    ,51.2,55.05,50.2,54.95
508956,HB LEAS.PUB ,3.13,3.13,3.01,3.13
508963,STERL.GUARA.,7.35,7.35,6.65,6.65
508969,SULABH ENG. ,1.55,1.55,1.4,1.48
508989,NAVNETEDUL  ,77.8,81.3,76.35,77.0
508996,SATPROP LTD ,1.1,1.1,1.0,1.1
509009,AUSOM ENT   ,67.5,67.8,64.9,65.05
509020,RUCHI INFRA.,8.36,8.38,8.15,8.38
509040,NETLINK SOLU,16.15,16.85,16.15,16.85
509048,LANCOR HOLDS,5.77,5.88,5.5,5.7
509051,INDIAN INFO.,0.51,0.51,0.51,0.51
509053,BANAS FIN.  ,6.54,6.54,6.54,6.54
509055,VISAKA IND. ,684.85,696.15,672.3,676.3
509069,INFOMEDIA   ,4.2,4.3,3.97,4.3
509073,HATHWAY BHAW,16.5,17.45,16.05,17.3
509077,PRESSMN     ,25.9,25.9,24.75,24.75
509079,GUFIC BIO SC,203.0,207.1,198.0,199.5
509084,PHOTON CAP  ,26.0,26.0,26.0,26.0
509152,GRPLTD      ,1045.0,1080.0,1030.05,1054.9
509162,INDAG RUBBER,86.9,89.45,86.6,88.1
509196,M.M.RUBBER  ,64.4,66.4,64.4,64.4
509220,PTL LTD     ,41.9,42.55,41.8,42.05
509243,TVS SRICHAKR,1926.0,2024.3,1926.0,1994.15
509423,SEL         ,28.7,28.7,28.7,28.7
509438,BENARES HOT ,1228.0,1286.25,1228.0,1286.0
509449,BHAGWATI OXY,32.15,32.15,32.15,32.15
509470,BOMOXY-B1   ,16053.4,16053.4,16053.4,16053.4
509472,CRAVATEX    ,380.15,388.0,338.25,352.1
509480,BERGE PAINT ,794.65,800.95,789.0,790.8
509486,CAPRIHANS   ,113.0,118.8,113.0,115.45
509488,GRAPHITE IN.,752.1,762.0,738.65,741.9
509496,ITDCEM      ,81.25,86.9,81.25,85.05
509525,EMPIRE IND. ,680.0,717.95,657.05,680.8
509546,GRAVISS HOSP,13.71,13.84,13.43,13.7
509557,GARFIBRES   ,2825.0,2932.7,2825.0,2906.95
509563,GARWA.MARINE,4.96,4.96,4.95,4.95
509567,GOA CARBON  ,332.95,337.5,330.55,331.45
509597,HARDCASTLE  ,230.0,230.0,212.5,228.9
509631,HEG LIMITED ,2220.9,2227.85,2121.0,2180.35
509635,HIND.COMPOSI,288.0,304.0,288.0,301.45
509675,HIL         ,4799.95,4850.0,4601.25,4610.45
509692,IND.CARD    ,160.35,163.7,157.6,158.15
509709,INT.CONVEYOR,43.25,44.95,43.25,44.65
509715,JAYSHRE TEA ,99.7,105.9,98.15,101.8
509820,HUHTAMAKI   ,264.05,272.5,263.05,267.4
509835,PREMIER SYN.,14.75,14.75,14.75,14.75
509874,SHALIMAR PAI,104.5,107.45,100.5,101.65
509895,HIND MILLS  ,250.05,294.0,250.0,289.6
509930,SUPREM IND  ,2227.0,2235.0,2161.0,2177.8
509945,THACKER     ,195.1,203.0,195.1,203.0
509966,VST INDUS.  ,3256.85,3325.0,3248.65,3289.2
510245,SWASTI VINAY,6.55,6.66,6.55,6.66
511012,YAMINI INVES,0.46,0.46,0.46,0.46
511016,PREMIER CAP.,49.05,52.95,49.05,52.95
511034,JINDAL DRILL,111.55,111.95,107.4,107.6
511066,SAKTHI FIN. ,15.66,16.87,15.5,16.01
511072,DEWAN H.FIN.,17.25,17.4,17.0,17.4
511076,SAT IND LTD ,19.0,19.4,18.3,18.6
511108,SHIVA TEXYAM,175.5,194.0,170.5,189.4
511110,V.B.DESAI   ,3.92,3.92,3.92,3.92
511116,QUADRANT    ,0.28,0.28,0.28,0.28
511122,FIRST CUSTO.,32.0,33.6,32.0,33.6
511131,KAMAN HSG   ,5.5,5.95,5.5,5.95
511144,ASYAINFO    ,4.05,4.05,3.78,3.91
511147,WALL ST.FIN.,21.0,21.2,20.0,21.0
511153,ANJANIFOODS ,231.0,249.0,226.15,246.8
511176,PARSHWANA   ,26.5,29.2,26.5,29.2
511187,MILLENNIUM  ,1.02,1.02,1.02,1.02
511196,CANFIN HOMES,521.05,523.25,508.0,511.45
511208,IL & FS INVE,6.22,6.5,5.91,5.97
511218,SHRIRAM TRAN,1425.0,1487.8,1420.2,1479.05
511243,CHOLAFIN    ,574.95,586.15,572.6,582.55
511333,VLS FINANCE ,133.0,141.95,133.0,139.55
511355,IND CEM CAP ,7.25,7.31,6.63,7.2
511359,AD-MANUM FIN,20.75,20.8,20.75,20.8
511377,MEHTA I.FIN ,6.7,6.7,6.69,6.69
511389,VIDEOCON IND,4.49,4.5,4.08,4.5
511401,MCLTD       ,2.5,2.5,2.5,2.5
511411,SHRISTINFRA ,63.0,63.0,60.0,60.0
511413,CREST       ,86.0,102.2,86.0,102.2
511431,VAKRANGEE   ,49.45,49.75,47.6,47.7
511441,GUJ.CREDIT  ,5.65,5.76,5.65,5.76
511463,ALEXANDER   ,15.85,16.0,15.25,15.45
511473,IND.BANK MER,15.92,16.17,15.6,15.76
511501,BHARAT BHUSH,21.0,22.0,20.85,21.35
511505,CAPITAL TRUS,89.1,92.9,89.1,92.9
511507,USHAKIRAN FI,4.04,4.04,4.04,4.04
511509,VIVO BIO TEC,66.5,66.5,63.45,63.85
511523,VEERHEALTH  ,9.2,9.2,8.8,8.8
511525,PAN INDIA C ,0.38,0.39,0.37,0.39
511533,SAHARA HOUSG,32.35,36.0,32.35,34.6
511535,NDA SECURIT.,5.65,5.65,5.65,5.65
511539,SUPRATRE    ,8.08,8.92,8.08,8.92
511543,GSB FINANCE ,15.39,15.39,15.33,15.34
511549,MORARKA FIN.,47.3,50.5,46.15,47.25
511551,MONARCH     ,64.4,64.4,61.05,62.15
511557,PRO FIN CAP.,31.05,35.0,31.05,34.5
511559,TIMES GUARAN,47.1,47.1,44.65,45.0
511571,SOMDATT FIN ,16.5,18.2,16.5,17.1
511585,REGENCY TRUS,1.79,1.79,1.77,1.77
511589,AVONMORE    ,24.85,24.85,21.5,23.75
511593,LIBORD FIN  ,6.05,6.05,6.05,6.05
511597,PALSOFT INFO,3.24,3.24,3.09,3.24
511601,YASH MANAGE.,10.49,10.49,9.0,9.64
511605,ARIHANT CAP.,83.0,96.0,83.0,89.65
511609,ISL CONSULT ,11.81,11.81,11.25,11.25
511611,DCM FINANCIA,1.89,1.89,1.89,1.89
511618,JIK INDUS.  ,0.63,0.63,0.63,0.63
511628,IMCAP       ,63.9,65.15,58.95,65.15
511630,SAMBHAAV MED,2.79,2.84,2.66,2.73
511654,SUGAL DAM   ,9.09,10.03,9.09,9.2
511658,NETTLINX LTD,62.95,62.95,57.05,59.2
511672,SCANSTL     ,27.9,29.0,27.9,28.85
511676,GIC HOUSING ,124.4,129.9,124.4,128.7
511692,AJCON GLOBAL,19.05,19.05,18.15,18.15
511696,CHARTERED CA,70.8,70.8,67.3,67.3
511702,PARSHARTI IN,4.44,4.45,4.44,4.45
511710,CUBICAL FIN.,1.3,1.35,1.25,1.33
511712,RELIC TECHNO,12.83,12.83,12.83,12.83
511714,NIMBSPROJ   ,41.65,43.0,41.65,42.95
511716,ESCORT FINAN,4.5,4.89,4.5,4.8
511724,BAID LEASING,28.2,28.2,25.55,26.15
511726,VIPUL LTD   ,30.05,31.55,30.05,31.5
511730,TRC FINAN.SE,7.41,7.41,7.41,7.41
511742,UGROCAP     ,103.85,116.95,103.6,104.35
511754,SHALIB.FINAN,52.5,52.5,52.5,52.5
511756,ABIRAMI FIN.,3.9,3.9,3.8,3.8
511758,MANSI FINANC,29.7,29.7,29.7,29.7
511760,SEVENHILL   ,4.27,4.27,4.27,4.27
511764,UPASANA FIN.,12.83,13.85,12.83,13.77
511766,MUTHOOT CAP ,383.65,384.6,371.85,379.6
511768,MASTER TRUST,45.35,46.8,45.25,46.75
512018,CNI RES LTD ,1.72,1.73,1.58,1.73
512020,SARASW.COMM.,1927.95,1928.0,1891.55,1927.95
512036,KAPIL COTEX ,21.0,23.15,21.0,23.15
512047,ROYAL IND   ,0.81,0.81,0.77,0.77
512048,LUHARUKA    ,0.5,0.5,0.5,0.5
512064,VISVEN      ,89.2,89.2,80.75,80.75
512068,DECCANGOLD  ,28.0,29.6,27.55,29.25
512070,UPL         ,781.5,785.8,763.5,779.5
512093,CRANES SOFTW,1.92,1.94,1.92,1.94
512131,SIGNET IND  ,38.45,38.5,37.35,37.65
512161,SECURKLOUD  ,82.05,85.0,81.25,81.75
512165,ABANSENT    ,108.45,111.85,108.0,109.0
512169,CAPRICORN   ,7.18,7.18,6.5,7.18
512175,VAMA INDS   ,8.6,8.85,8.17,8.41
512179,SUNTECK REAL,260.25,265.0,259.55,260.1
512197,SILVEROAK   ,3.15,3.15,3.14,3.15
512217,PRISM MEDI  ,11.65,11.67,11.23,11.36
512229,VERITAS     ,71.9,71.9,71.9,71.9
512237,JAI CORP LTD,104.1,105.5,98.75,99.35
512247,ASHIRWAD CAP,3.88,3.88,3.7,3.81
512257,SVARTCORP   ,3.25,3.44,3.02,3.32
512267,MEDIA MATRIX,5.0,5.2,4.96,5.03
512296,BHAGYA INL  ,57.05,57.05,53.35,54.85
512301,CHAMBAL BREW,1.99,1.99,1.99,1.99
512329,KRL         ,125.0,125.0,125.0,125.0
512344,ARAVALI SEC.,1.99,1.99,1.9,1.9
512379,CRESSANDA SO,0.46,0.48,0.46,0.48
512381,STARTECK    ,70.2,72.0,68.1,70.3
512393,SHARDUL SECU,51.2,51.7,51.2,51.7
512399,KAPASHI COMM,37.2,37.2,37.2,37.2
512425,NIRAV COMMER,275.55,300.0,275.55,300.0
512437,APOLLO FIN I,383.9,384.05,355.55,383.95
512441,ENBEE TRADG.,39.35,41.0,39.3,39.3
512453,SHRI JAGDAMB,594.9,609.25,580.5,609.25
512455,LLOYDS MET E,22.15,22.15,22.15,22.15
512463,SHREE GLOBAL,5.01,5.01,4.85,4.95
512477,BETEX INDIA ,55.75,55.75,53.75,53.75
512493,GARNET INTL ,30.5,30.5,28.55,30.0
512499,SHALIMAR PRO,0.49,0.5,0.49,0.49
512519,DONEAR IND. ,36.45,36.6,35.05,35.9
512527,SUPER SAL IN,615.95,630.0,584.4,629.95
512529,SEQUENT     ,273.75,275.35,270.2,272.85
512531,STC INDIA   ,89.35,90.5,87.2,87.75
512553,ZENITH EXP. ,103.95,106.05,103.95,106.05
512573,AVANTI FEEDS,540.0,544.0,525.0,529.25
512587,ZODIAC JRD  ,29.0,30.0,28.65,29.1
512589,SITA ENTER. ,10.1,10.1,10.1,10.1
512597,KEYFINSER   ,61.0,67.1,61.0,67.1
512599,ADANI ENTER ,1324.0,1335.8,1300.35,1314.8
512604,HARIA EXPORT,1.85,1.85,1.85,1.85
512608,BHANDARI HOS,2.45,2.46,2.31,2.35
512618,RLF LIMITED.,3.81,4.2,3.81,3.87
512626,ORBIT EXPORT,73.5,75.1,69.0,72.2
512634,SAVERA IND  ,44.9,45.0,40.05,44.95
513005,VBC FERRO   ,25.79,25.79,25.75,25.79
513010,TATASTLLP   ,944.8,951.4,920.0,927.2
513023,NAV BHAR VEN,91.45,91.45,86.0,87.65
513043,REMI EDEL   ,19.75,19.8,18.65,19.8
513059,G.S.AUTO INT,5.4,5.4,5.03,5.4
513063,TRANSFREIGHT,9.6,10.0,9.6,10.0
513097,SHIV.BIMETAL,104.7,107.0,100.1,101.05
513108,GANDHI SP.TU,309.9,309.9,301.3,304.75
513117,AMFORGE IND.,1.95,2.07,1.95,2.07
513119,ABC GAS INT ,7.02,7.02,7.0,7.0
513121,ORICON ENT  ,26.5,26.5,25.65,26.05
513149,ACROW INDIA ,134.85,143.7,130.25,140.0
513173,STL STR INF ,6.19,6.19,6.19,6.19
513216,UTTAM GALVA ,8.24,8.58,8.23,8.43
513228,PENNAR STEEL,20.35,20.55,19.9,20.1
513250,JYOTI STRUCT,4.72,5.0,4.7,4.9
513252,JAY USHIN   ,462.0,462.0,445.05,445.05
513262,ST.STR.WHEEL,774.05,805.0,766.0,782.75
513269,MAN IND.(I) ,100.2,100.85,98.55,99.4
513295,IMEC        ,1.55,1.55,1.55,1.55
513303,MODERN STEEL,4.08,4.08,3.87,3.87
513305,TERRASCOPE  ,1.65,1.65,1.65,1.65
513307,SYNTHIKO FOI,24.8,24.8,23.6,23.6
513309,GOLKONDA    ,20.2,20.2,20.2,20.2
513335,METALFORGE  ,7.58,7.58,6.94,6.94
513343,GRAND FOUND ,2.82,2.82,2.69,2.69
513349,AJMERA      ,127.5,131.3,126.6,127.05
513353,COCHIN MIN. ,129.45,131.6,127.15,130.65
513361,ISW LTD     ,1.37,1.37,1.37,1.37
513369,RAJKUMAR FRG,59.7,62.9,55.05,60.0
513375,CARBORUNDUM ,599.95,603.4,581.15,588.65
513377,MINERAL&METL,53.8,54.6,52.75,52.95
513397,VALLABH STEL,9.04,9.48,9.04,9.48
513401,ASHIANA ISP.,19.0,19.0,17.65,17.95
513414,SMPL        ,0.24,0.24,0.24,0.24
513418,SMFIL       ,0.81,0.81,0.8,0.81
513430,MAITRI      ,9.05,9.05,9.05,9.05
513434,TATA METALIK,1080.0,1096.25,1071.7,1077.2
513446,JSWISPL     ,50.85,50.85,50.85,50.85
513452,ELANGO INDUS,4.76,4.99,4.76,4.99
513456,KANISHK ST. ,14.75,14.75,13.72,14.25
513460,MAHALAXMI SM,4.0,4.0,4.0,4.0
513472,SIMPLEX CAST,15.85,19.03,15.85,19.03
513488,SH.STEEL WIR,28.85,31.5,25.95,27.95
513498,SOUTH.MAGNES,17.45,17.45,17.35,17.35
513502,BARODA EXTR.,0.83,0.83,0.81,0.83
513507,GUJ.CONTAIN.,14.6,14.6,13.9,13.9
513509,KALYANI FORG,201.9,204.95,194.4,204.3
513511,PANCH.STEEL ,70.75,70.75,69.0,70.75
513513,ADITYA ISPAT,9.95,9.99,9.95,9.99
513515,S.R.INDUS.  ,3.17,3.17,2.89,3.0
513517,STEELCAST   ,140.0,143.8,137.5,142.6
513519,PITTIENG    ,69.15,69.15,66.55,67.55
513528,GLITTEK GRAN,1.9,1.9,1.9,1.9
513532,PRADEEP MET.,46.7,49.7,45.4,47.5
513536,GNRL        ,14.31,14.31,13.51,13.66
513540,T.N.STEEL TU,10.45,11.0,10.45,10.99
513548,SHARDA ISPAT,74.55,81.45,74.1,78.2
513554,MAHA STEEL  ,90.9,90.9,87.0,87.9
513558,REAL STRIPS ,7.01,7.01,6.51,7.01
513566,NOVA IRON&ST,15.5,15.5,15.34,15.34
513579,FOUNDRY FUEL,2.65,2.65,2.6,2.6
513599,HIND.COPPER ,172.45,174.7,168.2,168.95
513605,SRIPIPES    ,192.5,192.5,183.55,188.15
513642,AXEL POLYMER,14.0,14.0,14.0,14.0
513683,NLCINDIA    ,62.0,62.25,60.6,60.75
513687,SPECTRA IND.,2.56,2.56,2.56,2.56
513691,JMT AUTO LTD,2.65,2.7,2.59,2.66
513693,KIC METALIKS,41.95,43.0,41.2,41.8
513699,SOLID STONE ,19.35,21.35,19.35,21.35
513709,SHILP GRAVUR,109.8,109.8,102.95,104.9
513713,WHITEORG    ,4.8,4.85,4.52,4.6
513723,HIMALAYA GR.,22.5,22.5,22.5,22.5
513729,ARO GRANITE ,50.05,50.4,46.35,48.95
514010,HIM.FIBRES  ,2.36,2.36,2.36,2.36
514028,RAJKAMAL SYN,5.8,5.8,5.8,5.8
514030,DEEPAK SPINN,135.0,141.0,126.0,133.3
514034,JBF IND.LTD ,21.45,21.45,21.45,21.45
514036,LOY.TEX MILL,795.0,795.0,687.15,701.9
514043,HIMAT.SEIDE ,170.1,175.45,169.4,171.55
514045,BSL LTD.    ,50.9,50.9,47.95,50.0
514087,PBM POLYTEX ,72.95,72.95,59.0,62.25
514113,ADHINATH TEX,2.67,2.92,2.67,2.75
514138,SURYALATA SP,189.9,189.9,182.05,184.85
514140,SURYAVA SPIN,8.84,8.84,8.84,8.84
514142,TT LTD.     ,53.05,53.05,52.65,53.05
514162,WELSPUN (I) ,97.4,100.2,95.9,98.65
514165,IND.ACRYLICS,13.49,14.4,13.32,13.95
514167,GANESH ECOSP,607.6,622.0,600.1,613.65
514171,CEETA IND.  ,5.64,5.75,5.21,5.75
514175,VARDHMAN POL,18.05,19.0,18.05,18.65
514183,BLA ROS IND ,174.5,177.0,172.45,174.45
514197,ST CORP     ,5.35,5.35,5.35,5.35
514211,SUMEET INDUS,4.95,4.95,4.8,4.95
514215,BINNY LTD.  ,117.85,119.7,115.0,118.45
514223,RAMGOPAL POL,1.89,1.92,1.86,1.92
514234,SANGAM INDIA,107.0,107.0,103.1,104.0
514240,KUSHIND     ,1.55,1.62,1.55,1.62
514248,SREECHEM RES,20.3,20.3,20.3,20.3
514264,SEASONS TEXT,6.25,6.25,6.25,6.25
514266,ZENITH FIBRE,40.8,42.0,39.65,40.9
514272,BHILWARA SP.,16.25,16.25,14.97,16.0
514274,AARVEE DENIM,21.65,23.5,21.65,22.95
514286,ASHIMA LTD. ,19.5,19.75,18.65,19.5
514300,PIONEER EMB ,55.25,57.0,54.3,54.45
514302,VIPPY SPIN. ,65.5,68.4,64.5,64.55
514312,JAY HIND SYN,6.38,6.39,6.3,6.39
514316,RAGHUVIR SYN,199.5,199.5,189.55,199.5
514322,KAMADGIRI   ,29.5,29.8,28.65,28.9
514324,OMNITEX IND.,23.1,23.1,23.1,23.1
514326,PATSPIN INDI,6.16,6.38,6.04,6.05
514330,ONEGLOBAL   ,6.63,6.63,6.63,6.63
514354,PREMIER POLY,49.05,50.35,46.6,48.2
514358,EVERLON SYN.,11.5,11.57,11.5,11.56
514360,KRRAIL      ,14.94,14.94,14.03,14.11
514394,AJIL        ,33.0,34.0,32.1,34.0
514400,GARWARE SYN.,11.73,11.73,11.73,11.73
514402,SHARAD FIBRE,10.2,10.2,10.2,10.2
514418,MANORG      ,707.05,725.0,688.9,694.9
514428,HINDU.ADHESI,139.0,161.85,133.5,161.85
514442,SRI KPR IND ,15.99,16.25,15.2,16.13
514448,JYOTI RESINS,693.95,726.95,673.15,703.0
514450,MAHA.RUBTECH,48.05,51.2,48.0,48.95
514454,SOUTH.LATEX ,8.17,8.3,8.17,8.3
514460,OSWAL YARNS ,5.38,5.38,5.38,5.38
514470,WIMSOME TEXT,39.9,40.3,37.95,38.0
515008,MOD.INSUL.  ,42.85,42.9,41.0,42.1
515030,ASAHI IN.GLA,301.0,301.0,289.0,298.05
515037,MURD.CERAM  ,24.5,25.2,23.0,24.15
515043,SAINT-GOBAIN,74.6,74.6,73.0,73.2
515055,ANANTRAJ    ,58.05,58.05,58.05,58.05
515059,MADHUS.IND. ,12.75,12.75,12.5,12.75
515085,RESTILE CER.,2.0,2.0,1.95,2.0
515093,MADHAV MARB.,58.0,61.0,55.6,57.05
515127,RAMASIGNS   ,2.15,2.15,2.15,2.15
515145,HIND.NAT.GLS,37.9,37.9,35.65,37.15
515147,HALDYN GLASS,42.0,42.0,41.05,41.25
516003,DUROPLY     ,53.5,54.75,51.8,52.9
516007,MANGALAM TIM,12.27,12.88,12.27,12.88
516016,SHREYANS IND,94.8,95.1,93.2,93.8
516020,AGIO PAPER  ,1.99,2.15,1.99,2.15
516022,STAR PAPER  ,127.0,127.0,123.05,124.7
516030,YASHPAKKA   ,99.25,101.0,96.7,99.45
516062,NAT.PLYWOOD ,7.25,7.27,7.25,7.27
516064,ARROWGREEN  ,124.5,124.7,120.0,124.6
516072,VISHNU CHEM ,390.0,391.0,390.0,391.0
516078,JUMBO BAG   ,11.5,11.57,11.5,11.57
516082,N.R.AGARWAL ,253.65,255.0,245.65,250.9
516086,SH.RAJES.PAP,1.81,1.81,1.81,1.81
516092,3PLAND      ,14.2,14.58,13.45,13.99
516096,SANGAL PAPER,79.7,79.8,79.0,79.7
516106,SH.KARTHIK P,1.93,1.93,1.93,1.93
516108,S.I.PAPER   ,84.0,86.8,82.5,83.4
516110,SCANDENT    ,18.0,18.0,17.95,17.95
517015,VINDHYA TELE,1081.0,1109.0,1048.9,1058.4
517035,RUTTONSHA IN,54.9,54.9,51.35,52.4
517041,ADORWELDING ,408.0,411.55,408.0,408.0
517044,INT.DATA MAN,6.69,6.69,6.69,6.69
517059,SALZER ELEC ,130.0,132.0,128.1,128.95
517063,JETINFOTRAN ,36.55,38.45,36.55,36.6
517096,APLAB LTD.  ,20.0,21.0,18.05,21.0
517119,PCS TECH    ,6.8,6.8,6.24,6.46
517146,USHA MART.LT,56.8,57.0,53.0,53.55
517166,SPEL SEMICON,13.81,13.89,13.5,13.89
517168,SUBROS LTD. ,319.1,319.1,308.35,308.8
517174,HONEYWELL   ,42204.25,42500.0,41997.0,42418.1
517206,LUMAX IND   ,1587.85,1602.0,1565.0,1589.5
517214,DIGISPICE   ,47.7,47.75,43.25,43.25
517230,PREM.AU.ELEC,10.2,10.2,9.6,9.6
517236,CALCOM VISIO,30.0,30.0,28.05,28.25
517238,DYNAVISION  ,68.0,71.4,65.0,71.3
517246,BCC FUBA    ,13.39,13.39,12.88,13.08
517258,PRECISION EL,36.5,36.95,35.35,35.65
517264,FINELINE CI ,23.7,25.85,23.7,23.8
517271,HBL P SYS   ,40.35,40.8,39.65,39.75
517273,S&S POWER SW,21.4,21.4,19.5,20.95
517288,GUJARATPOLY ,6.77,6.85,6.77,6.85
517300,GUJ.IND.POW.,83.9,84.35,83.5,83.6
517330,CMI LTD.    ,44.0,45.55,43.55,44.8
517334,MOTHERSON SS,238.95,247.9,238.95,245.5
517344,MINDTECK (I),54.7,55.25,53.95,54.35
517354,HAVELLSINDIA,1077.0,1077.0,1023.45,1027.85
