SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500128,ELEC.CASTING,B ,Q,33.80,35.35,33.35,33.45,33.45,34.00,878,229587,7936067.00,
500133,ESAB INDIA  ,A ,Q,1866.70,1880.00,1785.00,1806.60,1806.95,1807.65,167,499,906728.00,
500135,EPL         ,A ,Q,229.00,229.00,223.75,225.10,224.75,227.10,250,6836,1545260.00,
500136,ESTER INDUS.,B ,Q,155.00,155.55,148.35,149.00,151.00,153.25,1145,64504,9747442.00,
500142,FGP LTD.    ,XT,Q,1.44,1.44,1.44,1.44,1.44,1.46,2,200,288.00,
500143,P.H.CAPITAL ,X ,Q,31.50,31.50,29.90,29.90,29.90,31.45,2,22,675.00,
500144,FINOL. CABLE,A ,Q,361.00,361.50,353.85,356.85,356.50,361.05,633,7541,2690022.00,
500147,COCKERILL   ,X ,Q,860.00,869.95,850.00,850.90,865.00,852.35,93,4403,3774760.00,
500148,UFLEX LTD   ,A ,Q,449.00,459.80,438.10,446.95,451.30,444.05,1423,37383,16759215.00,
500150,FOSECO INDIA,B ,Q,1426.90,1430.00,1373.00,1386.20,1390.00,1415.55,154,605,843353.00,
500151,GOLDEN TOB  ,B ,Q,48.45,48.45,45.20,45.80,46.00,45.80,69,1168,54794.00,
500153,GANESH BENZO,X ,Q,69.25,69.40,67.25,67.85,67.85,67.45,287,32172,2189475.00,
500159,METROGLOBL  ,X ,Q,55.80,62.95,54.05,58.40,58.40,55.55,60,2425,136531.00,
500160,GTL LTD.    ,B ,Q,7.21,7.32,7.13,7.32,7.32,6.66,150,86263,630073.00,
500163,GODFREY PH  ,A ,Q,867.85,868.15,860.20,863.70,862.65,864.75,199,1629,1406669.00,
500164,GODREJ IND  ,A ,Q,523.70,523.70,504.10,507.30,505.00,507.95,169,2073,1051240.00,
500165,KANSAI NERO ,A ,Q,597.70,597.70,579.15,592.15,594.00,591.90,845,16182,9492578.00,
500166,GOODRICKE   ,X ,Q,238.40,241.75,237.20,238.25,238.25,238.40,143,7475,1788016.00,
500168,GOODYEAR (I),A ,Q,912.35,916.55,895.95,911.55,910.20,913.35,161,1159,1055015.00,
500170,GTN INDUS   ,X ,Q,10.00,10.54,10.00,10.54,10.54,9.59,42,16303,170780.00,
500171,GHCL LTD    ,A ,Q,236.45,241.75,236.05,238.15,237.50,235.70,700,22965,5493783.00,
500173,GFLLIMITED  ,A ,Q,70.60,72.00,69.75,70.50,70.50,70.35,68,3733,263025.00,
500179,HCL INFOSYS ,B ,Q,8.59,8.61,8.27,8.49,8.51,8.51,285,48192,407525.00,
500180,HDFC BANK   ,A ,Q,1406.40,1410.40,1394.80,1401.45,1401.45,1402.45,10179,355625,498980066.00,
500182,HEROMOTOCO  ,A ,Q,2820.00,2922.00,2804.60,2913.00,2913.00,2787.00,5703,69871,201562533.00,
500183,HFCL        ,A ,Q,33.40,34.60,32.60,34.00,34.00,32.90,5828,2611338,88292451.00,
500184,HSCL        ,A ,Q,46.90,46.90,45.50,45.70,45.70,46.15,2980,871267,40058758.00,
500185,HIND.CONSTN.,A ,Q,7.65,7.70,7.50,7.59,7.59,7.63,641,373370,2835834.00,
500186,HIND.OIL EXP,A ,Q,104.10,109.95,104.05,104.60,104.60,104.00,1526,95217,10128659.00,
500187,HSIL        ,B ,Q,157.80,166.00,157.00,159.65,159.40,155.80,2018,64941,10492858.00,
500188,HINDUS.ZI   ,A ,Q,289.60,300.45,289.60,296.45,296.45,288.15,6916,270409,79916266.00,
500189,NXTDIGITAL  ,B ,Q,483.95,483.95,458.00,460.60,460.05,470.00,67,973,450244.00,
500191,HMT LTD.    ,Z ,Q,26.90,26.90,25.65,26.50,26.50,27.00,72,10089,262478.00,
500192,PRAG BOSIMI ,XT,Q,1.51,1.58,1.50,1.50,1.50,1.51,8,3231,5040.00,
500193,HLVLTD      ,B ,Q,6.20,6.20,5.88,5.91,5.91,6.10,70,15685,94263.00,
500199,I.G.PETRO   ,B ,Q,470.90,471.90,449.50,453.50,453.40,466.15,362,3995,1833094.00,
500201,IND.GLYCOLS ,A ,Q,511.80,516.10,490.05,494.20,494.20,510.05,2040,59047,29619912.00,
500202,IND.LEAS.DEV,X ,Q,9.79,10.00,9.79,10.00,10.00,10.30,5,557,5507.00,
500206,MARGO FIN   ,X ,Q,8.77,9.69,8.77,9.67,9.67,9.23,11,627,5875.00,
500207,INDO RAMA   ,B ,Q,43.00,43.90,41.55,41.95,42.10,42.95,408,24765,1048268.00,
500209,INFOSYS LTD ,A ,Q,1343.00,1364.20,1337.05,1361.15,1361.15,1341.60,13283,277845,376064711.00,
500210,INGERSOLL   ,A ,Q,739.00,742.70,735.75,738.95,742.70,737.00,234,1279,944906.00,
500211,INSILCO LTD.,X ,Q,7.81,7.81,7.11,7.45,7.45,7.35,58,15287,112792.00,
500212,INTEG.FIN.SE,XT,Q,28.95,28.95,28.95,28.95,28.95,27.60,2,100,2895.00,
500213,INTER.TRAVEL,X ,Q,61.60,61.65,59.30,59.55,60.00,59.40,31,1461,87286.00,
500214,ION EXCHANGE,A ,Q,1390.00,1426.00,1385.00,1403.85,1403.85,1375.55,2578,63603,89876264.00,
500215,AGRO TECH FO,A ,Q,1040.05,1040.05,975.00,983.30,983.30,1055.35,1482,20279,20175404.00,
500219,JAIN IRRIG  ,A ,Q,18.80,19.00,18.45,18.70,18.70,18.80,801,169112,3152360.00,
500220,JASCH INDUST,X ,Q,66.00,68.50,64.30,65.15,65.25,66.40,91,10566,698971.00,
500223,JCT LTD     ,X ,Q,0.99,1.01,0.97,1.00,1.00,0.98,243,515888,515184.00,
500227,JINDAL POLYF,A ,Q,818.80,828.05,796.90,828.05,828.05,788.65,674,21422,17596618.00,
500228,JSWSL       ,A ,Q,724.00,742.20,718.05,729.50,729.50,717.50,10939,695510,507668389.00,
500231,UMANG DAIR  ,B ,Q,65.00,65.00,60.00,60.60,60.60,63.95,479,17153,1078454.00,
500233,KAJARIA CER.,A ,Q,935.00,935.00,905.10,908.90,908.00,923.80,511,2575,2349149.00,
500234,KAKATIYA CEM,B ,Q,233.00,242.00,224.65,235.00,235.00,234.95,954,13673,3159420.00,
500235,KALYANI STEL,A ,Q,371.80,378.00,365.40,367.65,367.65,368.10,458,10085,3744918.00,
500236,KANELIND    ,XT,Q,2.13,2.13,2.13,2.13,2.13,2.03,3,705,1501.00,
500238,WHIRLPOOL   ,A ,Q,2219.90,2219.90,2144.00,2149.85,2149.85,2177.00,364,1578,3399635.00,
500239,KG DENIM    ,X ,Q,30.80,36.00,30.80,34.50,34.50,32.25,486,70038,2431973.00,
500240,KINETIC ENG.,XT,Q,40.70,40.70,38.05,40.50,40.50,40.00,40,7059,277909.00,
500241,KIRL.BROS.  ,B ,Q,244.75,244.75,239.00,240.60,240.00,242.40,208,5637,1357194.00,
500243,KIRL INDUS  ,B ,Q,1374.80,1400.00,1358.10,1386.90,1400.00,1354.50,35,373,516131.00,
500245,KIRL.FERROUS,B ,Q,226.50,230.00,220.00,225.25,225.05,219.30,1951,82275,18550661.00,
500246,ENVAIN ELECT,X ,Q,30.00,30.00,29.50,29.75,29.50,30.00,2,100,2975.00,
500247,KOTAK MAH.BK,A ,Q,1782.00,1793.90,1764.30,1786.85,1786.85,1770.30,5237,137213,243863520.00,
500249,KSB         ,A ,Q,880.00,930.00,874.00,922.70,922.70,865.80,1019,13477,12316127.00,
500250,L.G.BALKRISH,A ,Q,293.55,295.45,284.10,286.10,289.95,290.75,717,8211,2374697.00,
500251,TRENT LTD.  ,A ,Q,800.00,800.45,763.65,778.20,778.20,798.20,1814,28492,22234841.00,
500252,LAXMIMACH   ,A ,Q,6270.00,6282.00,6158.10,6164.00,6161.00,6248.80,134,319,1972608.00,
500253,LIC HOUS.FIN,A ,Q,415.00,415.90,410.45,412.30,412.00,412.65,1397,66163,27317698.00,
500257,LUPIN LTD.  ,A ,Q,1210.00,1218.85,1170.20,1197.05,1197.05,1200.50,18251,543933,649025746.00,
500259,LYKA LABS   ,B ,Q,41.05,41.05,41.05,41.05,41.05,43.20,52,7183,294862.00,
500260,RAMCOCEM    ,A ,Q,978.90,985.00,967.25,976.60,975.00,973.95,562,8905,8686120.00,
500264,MAFATLAL IND,X ,Q,103.00,105.95,98.00,100.60,99.70,102.25,118,8074,812909.00,
500265,MAH.SEAMLESS,A ,Q,298.40,298.50,287.80,290.65,290.50,288.95,389,7634,2233989.00,
500266,MAH.SCOOTER ,A ,Q,3565.55,3565.55,3534.05,3535.20,3535.00,3553.45,39,143,506768.00,
500267,MAJESTIC AUT,X ,Q,99.00,116.95,98.10,108.70,108.70,98.75,402,40282,4497779.00,
500268,MANALI PETRO,B ,Q,84.90,86.95,83.40,83.95,83.95,83.50,2068,231737,19613688.00,
500271,MFSL        ,A ,Q,896.00,950.35,892.05,931.85,931.85,888.95,1680,55458,51631221.00,
500274,MESCO PHARMA,P ,Q,5.52,5.52,5.52,5.52,5.52,5.80,1,300,1656.00,
500279,MIRC ELECT  ,B ,Q,16.01,16.01,16.01,16.01,16.01,15.25,37,41615,666256.00,
500280,CENTURY ENKA,B ,Q,263.75,264.30,261.00,262.20,262.50,260.35,118,2234,586769.00,
500284,LORDS CHLORO,X ,Q,34.50,35.15,34.50,34.55,34.50,35.75,13,725,25155.00,
500285,SPICEJET LTD,A ,Q,63.95,63.95,62.25,62.80,63.05,62.90,1329,105743,6646443.00,
500288,MOREPEN LAB.,A ,Q,58.90,58.90,58.90,58.90,58.90,62.00,2222,195578,11519544.00,
500290,MRF LTD.    ,A ,Q,78000.10,79109.75,77747.15,77920.95,77848.65,78241.60,596,831,65103297.00,
500292,HEIDEL CEM  ,A ,Q,244.75,244.75,239.30,243.95,243.95,243.10,651,12237,2966333.00,
500294,NCC         ,A ,Q,75.10,75.90,73.30,74.15,74.15,74.85,2094,208444,15440171.00,
500295,VEDL        ,A ,Q,267.55,271.40,263.90,268.95,268.95,265.00,7727,976730,261946278.00,
500296,NAHAR SPG.  ,B ,Q,111.05,116.10,107.20,115.00,114.60,110.60,339,16964,1902834.00,
500298,NAT.PEROXIDE,A ,Q,2410.00,2438.80,2354.95,2364.70,2365.00,2390.95,759,7128,17052469.00,
500300,GRASIM IND. ,A ,Q,1429.00,1452.40,1419.20,1447.75,1444.45,1419.50,1435,84824,122537211.00,
500302,PEL         ,A ,Q,1705.30,1730.00,1686.05,1700.00,1702.20,1721.10,1685,28293,48145164.00,
500304,NIIT LTD.   ,A ,Q,165.80,175.25,163.10,173.35,173.35,166.40,2440,107387,18385179.00,
500306,JAYKAY      ,X ,Q,36.10,36.90,35.50,36.70,36.70,36.20,256,184431,6613405.00,
500307,NIRLON      ,A ,Q,292.65,292.65,284.65,285.00,285.00,284.60,52,3018,862130.00,
500312,ONGC CORPN  ,A ,Q,112.70,112.85,109.50,110.10,110.10,111.05,5733,1404474,155951519.00,
500314,ORIENT HOTEL,B ,Q,24.30,25.15,24.20,24.70,24.70,24.70,202,1341,33232.00,
500317,OSWAL AGRO. ,B ,Q,10.07,10.11,9.01,9.44,9.44,9.97,792,40328,379924.00,
500319,INDIAN SUCRO,X ,Q,29.80,31.80,28.10,29.15,29.45,29.30,126,35278,1029376.00,
500325,RELIANCE    ,A ,Q,1926.00,1934.15,1907.25,1929.90,1929.90,1919.75,12603,231521,444649781.00,
500327,PILITA      ,B ,Q,13.65,14.50,13.30,13.43,13.52,13.98,375,31130,430628.00,
500330,RAYMOND     ,A ,Q,327.10,331.00,325.85,328.15,328.15,325.25,1007,36807,12104724.00,
500331,PIDILITE    ,A ,Q,1829.00,1829.00,1796.00,1800.00,1804.50,1812.05,639,6032,10907261.00,
500333,PIX TRANS   ,X ,Q,435.35,450.00,423.00,427.00,427.00,431.00,551,27325,12035883.00,
500335,BIRLA CORPN.,A ,Q,938.75,938.75,921.25,931.05,929.60,933.80,322,2739,2548673.00,
500336,SURYA ROSHNI,A ,Q,456.90,466.15,444.40,463.05,460.00,457.30,721,24179,11028223.00,
500337,PRIME SECUR.,B ,Q,41.55,43.45,41.55,43.45,43.45,42.20,2,54,2251.00,
500338,PRSMJOHNSN  ,A ,Q,133.85,135.55,131.05,131.90,131.90,133.05,606,14598,1953008.00,
500339,RAIN        ,A ,Q,179.70,182.50,173.85,175.45,175.45,179.60,6705,458076,81243995.00,
500343,AMJLAND     ,B ,Q,24.05,24.90,22.40,23.90,23.90,23.60,106,10070,238334.00,
500346,PUN.COMMUNI.,B ,Q,20.95,22.00,20.70,20.70,20.70,21.70,6,201,4188.00,
500350,RSWM  LTD   ,B ,Q,219.90,219.90,207.00,210.30,209.95,203.35,706,22623,4832843.00,
500354,RAJSH.SUGAR ,B ,Q,21.00,21.50,20.65,20.85,20.65,21.70,106,7533,156670.00,
500355,RALLIS INDIA,A ,Q,299.00,299.00,286.90,289.55,290.25,293.90,652,26924,7827407.00,
500356,RAMANEWS    ,B ,Q,16.08,16.08,15.30,15.65,15.65,16.09,229,11290,176969.00,
500357,RAMA PAPER  ,XT,Q,10.55,11.44,10.44,10.61,10.61,10.98,13,1034,11034.00,
500358,RAMA PETRO  ,X ,Q,2.50,2.50,2.50,2.50,2.50,2.56,1,100,250.00,
500360,RAPICUT CARB,X ,Q,26.05,26.05,25.70,25.70,25.70,26.05,11,1700,44110.00,
500365,WELSPLSOL   ,X ,Q,14.30,14.90,13.50,14.55,14.55,13.95,237,230984,3358638.00,
500366,ROLTA (I)   ,B ,Q,4.12,4.26,4.12,4.22,4.20,4.14,204,164941,693036.00,
500367,RUBFILA INT.,X ,Q,74.50,76.00,73.00,73.80,73.80,74.05,453,58506,4360244.00,
500368,RUCHI SOYA  ,B ,Q,684.95,686.65,674.50,676.30,676.30,682.30,528,3998,2716302.00,
500370,SALORA INT. ,XT,Q,38.75,39.30,36.05,39.30,39.30,37.45,30,57776,2265337.00,
500378,JINDAL SAW  ,A ,Q,89.00,89.95,85.40,86.05,86.05,88.90,1397,210549,18331430.00,
500380,JK LAKSHMI  ,A ,Q,423.20,423.20,406.55,407.40,408.00,415.90,280,6230,2550845.00,
500387,SHREE CEMENT,A ,Q,27900.00,27945.35,27500.00,27735.70,27845.95,27842.10,272,529,14642157.00,
500390,REL INFRA   ,A ,Q,48.00,48.40,45.55,46.35,46.35,47.30,4393,732259,34340408.00,
500400,TATA POWER  ,A ,Q,102.90,104.60,101.60,102.90,102.90,102.00,7205,2070206,213283959.00,
500402,SPMLINFRA   ,B ,Q,9.50,10.10,9.50,9.99,9.99,9.83,4,1301,12730.00,
500403,SUNDARAM FAS,A ,Q,742.00,766.25,722.45,725.60,730.15,727.80,1904,28879,21468835.00,
500404,SUNFLAG IRON,A ,Q,77.90,80.80,77.55,78.70,78.70,77.00,1293,108592,8589305.00,
500405,SUPREME PET ,A ,Q,709.00,730.00,702.95,712.50,712.50,695.40,1416,20312,14561341.00,
500407,SWARAJ ENGIN,A ,Q,1529.00,1565.95,1514.30,1545.95,1542.00,1484.90,1153,6889,10660088.00,
500408,TATA ELXSI  ,A ,Q,3901.00,3901.00,3573.80,3756.45,3756.45,3848.10,6883,42012,155850977.00,
500410,ACC LTD     ,A ,Q,1891.00,1908.45,1878.30,1895.15,1896.10,1887.90,460,6383,12066675.00,
500411,THERMAX     ,A ,Q,1480.30,1530.00,1480.30,1517.25,1517.25,1501.95,378,1961,2963696.00,
500412,THIRUMALAI  ,A ,Q,96.00,96.70,95.00,95.35,95.10,95.30,677,36556,3495898.00,
500413,THOMAS COOK ,A ,Q,47.95,47.95,46.35,46.95,46.95,47.70,1009,63113,2950068.00,
500414,TIMEX GROUP ,X ,Q,34.30,36.25,34.00,35.50,36.00,34.60,100,30417,1071442.00,
500418,TOKYO PLAST ,B ,Q,74.40,84.20,74.40,84.05,84.05,70.20,591,48604,4039927.00,
500420,TORRENT PHAR,A ,Q,2645.00,2675.50,2586.10,2609.40,2611.40,2623.50,1232,10895,28590501.00,
500422,TRANSCHEM   ,X ,Q,24.25,27.25,24.25,25.20,25.20,25.50,55,10624,273079.00,
500425,AMBUJA CEME ,A ,Q,314.00,316.15,310.20,314.50,313.50,311.20,1279,99088,31037622.00,
500426,UTLINDS     ,X ,Q,11.50,12.45,11.50,12.44,12.30,12.10,33,5401,62919.00,
500429,UNIPHOS ENT.,B ,Q,80.80,87.70,80.80,84.15,84.00,82.20,342,18607,1581205.00,
500439,VARD HOLDNG ,B ,Q,1673.65,1725.00,1673.65,1717.15,1709.30,1666.00,14,31,53087.00,
500440,HINDALCO    ,A ,Q,371.00,389.00,368.00,386.00,386.00,367.25,14686,1443977,547592829.00,
500444,WEST COAS PA,A ,Q,211.25,216.00,207.00,208.55,207.35,210.75,228,9920,2093680.00,
500449,HIND.ORG.CHM,B ,Q,40.00,40.60,39.00,39.25,39.25,39.30,424,109828,4367778.00,
500456,PAS.ACRYLON ,X ,Q,16.30,17.30,16.25,17.20,17.20,16.70,190,73627,1250665.00,
500458,KORE        ,XT,Q,2.30,2.30,2.13,2.22,2.22,2.24,11,2471,5386.00,
500459,PROCTER &GAM,A ,Q,13650.00,13659.95,13400.00,13426.10,13443.30,13561.65,207,313,4235767.00,
500460,MUKAND LTD. ,T ,Q,119.75,119.75,112.00,112.50,113.00,116.40,96,9685,1096324.00,
500463,AGCNET      ,B ,Q,1580.00,1587.75,1479.00,1492.05,1548.00,1556.60,69,593,897572.00,
500464,UCAL FUEL   ,B ,Q,158.80,158.80,144.00,151.05,151.05,155.75,1234,36792,5562267.00,
500467,HARR.MALAYAL,B ,Q,178.30,183.00,170.15,173.45,173.45,178.40,1497,45381,7981317.00,
500469,FEDERAL BANK,A ,Q,80.30,80.70,78.30,78.60,78.60,80.05,2978,651000,51547611.00,
500470,TATA STEEL  ,A ,Q,1064.00,1128.80,1044.00,1100.55,1100.55,1068.95,45827,2128433,2349571130.00,
500472,SKF INDIA   ,A ,Q,2280.10,2280.10,2207.70,2236.70,2235.00,2229.75,645,2096,4665404.00,
500477,ASHOK LEYL. ,A ,Q,113.30,114.40,111.15,113.85,113.85,112.05,2823,456772,51460951.00,
500480,CUMMINS (I) ,A ,Q,852.70,859.40,838.00,839.80,840.95,852.65,812,26238,22261509.00,
500483,TATA COMM   ,A ,Q,1093.00,1121.35,1086.75,1104.25,1104.25,1086.70,870,12170,13503209.00,
500488,ABBOTT (I)  ,A ,Q,15450.00,15510.00,15370.70,15424.30,15420.00,15395.70,187,450,6950733.00,
500490,BAJ HOLD INV,A ,Q,3482.00,3482.00,3418.35,3442.85,3451.15,3435.75,328,1485,5105705.00,
500493,BHARAT FORGE,A ,Q,643.95,647.30,633.00,643.00,644.60,639.45,1494,103176,66054909.00,
500495,ESCORTS LTD.,A ,Q,1132.00,1141.80,1116.00,1132.60,1132.60,1122.70,2565,58277,65815181.00,
500500,HIND.MOTORS ,B ,Q,6.54,6.84,6.54,6.64,6.64,6.68,50,10657,71875.00,
500510,LARSEN & TOU,A ,Q,1341.15,1356.20,1336.25,1339.85,1339.85,1338.20,4367,150093,201289883.00,
500520,MAH & MAH   ,A ,Q,753.00,759.10,745.60,747.15,747.15,747.50,1952,66550,49951601.00,
500530,BOSCH LTD   ,A ,Q,13349.00,13649.00,13349.00,13610.45,13645.50,13346.55,642,1524,20676133.00,
500540,PREMIER LTD ,B ,Q,2.49,2.49,2.27,2.32,2.28,2.38,25,10650,24833.00,
500547,BHARAT PET. ,A ,Q,426.20,434.80,424.30,433.85,433.85,424.75,5884,265328,114304046.00,
500550,SIEMENS LTD.,A ,Q,1849.95,1868.10,1828.65,1862.35,1862.00,1837.05,638,8641,15946208.00,
500570,TATA MOTORS ,A ,Q,290.55,301.95,290.00,301.15,301.15,291.50,19050,2064712,612687525.00,
500575,VOLTAS LTD  ,A ,Q,984.00,988.90,965.90,984.30,984.30,971.80,3093,56565,55329773.00,
500620,GREAT EASTE ,A ,Q,405.20,419.00,381.00,388.20,388.20,402.40,6775,265359,106352934.00,
500645,DEEPAK FERT.,A ,Q,265.00,284.65,259.15,273.70,273.70,262.55,5210,189853,51974015.00,
500650,EXCEL INDUST,A ,Q,1060.00,1077.15,1016.70,1028.40,1021.95,1053.45,917,4750,4935727.00,
500655,GARWARE POLY,X ,Q,810.00,828.00,750.00,767.65,767.65,789.30,2002,68681,54627531.00,
500660,GLAXOSMITH  ,A ,Q,1495.00,1495.00,1461.65,1463.50,1464.00,1467.05,283,1925,2830058.00,
500670,GUJ.NARMADA ,A ,Q,366.00,379.50,360.45,374.50,374.50,364.50,3336,159556,59159830.00,
500672,NOVARTIS    ,A ,Q,647.80,669.25,642.00,647.15,647.15,642.25,384,5563,3631126.00,
500674,SANOFI      ,A ,Q,7715.00,7739.00,7640.85,7696.90,7696.90,7691.45,869,2871,22033542.00,
500680,PFIZER LTD. ,A ,Q,5399.05,5484.00,5268.55,5324.15,5324.15,5444.95,1559,8798,46939923.00,
500690,GUJ.ST.FERT ,A ,Q,97.55,102.40,96.95,100.50,100.50,96.55,4254,518821,51693562.00,
500696,HIND UNI LT ,A ,Q,2404.90,2412.90,2360.00,2389.05,2389.05,2394.90,3619,37626,89896379.00,
500710,AKZOINDIA   ,A ,Q,2215.00,2220.35,2185.00,2193.95,2193.95,2206.65,560,2706,5976038.00,
500730,NOCIL LTD   ,A ,Q,196.10,196.85,187.70,189.75,189.75,195.35,2876,116680,22268523.00,
500770,TATA CHEM.  ,A ,Q,699.05,702.65,670.55,676.35,676.35,698.75,31484,929081,631868097.00,
500777,T.P.L.      ,B ,Q,85.20,87.45,82.55,84.85,84.85,84.50,2356,345162,29392832.00,
500780,ZUARIGLOB   ,B ,Q,77.90,81.25,76.55,80.70,81.25,77.40,495,33295,2679996.00,
500790,NESTLE (I)  ,A ,Q,16588.00,16767.00,16561.20,16727.00,16741.20,16550.20,1352,3968,66192089.00,
500800,TATACONSUM  ,A ,Q,654.90,655.00,638.15,653.40,653.40,649.40,12085,376066,242303524.00,
500820,ASIAN PAINTS,A ,Q,2565.25,2580.00,2528.65,2548.85,2548.85,2567.65,4549,62620,159404044.00,
500825,BRITANIA IND,A ,Q,3458.00,3490.00,3440.00,3450.25,3453.85,3451.30,1454,12406,42916595.00,
500830,COLGATE PALM,A ,Q,1500.00,1513.40,1490.55,1503.85,1503.85,1494.25,1189,13763,20652990.00,
500840,EIH LTD.    ,A ,Q,89.00,90.20,87.45,90.00,90.00,88.55,575,25950,2307940.00,
500850,INDIAN HOTEL,A ,Q,112.90,113.45,111.60,112.55,112.55,111.75,1813,244280,27502323.00,
500870,CASTROL     ,A ,Q,124.10,127.30,122.25,125.35,125.35,123.85,1553,130500,16408048.00,
500875,ITC LTD.    ,A ,Q,202.40,205.95,202.15,202.75,202.75,201.55,16367,1469209,299277101.00,
500877,APOLLO TYRES,A ,Q,214.70,218.00,210.35,213.55,213.55,215.10,3728,376111,80020646.00,
500878,CEAT LIMITED,A ,Q,1388.00,1388.00,1332.25,1341.20,1339.80,1377.65,1117,13517,18284765.00,
500890,MODI RUBBER ,T ,Q,76.20,79.60,76.15,77.65,78.00,79.40,18,685,53230.00,
500940,FINOLEX IND.,A ,Q,157.45,161.95,156.20,157.50,157.50,158.55,1506,47396,7476437.00,
501148,DALAL ST INV,XT,Q,245.50,245.50,245.00,245.00,245.00,240.70,7,42,10303.00,
501150,CENTRUM CAP ,B ,Q,30.60,30.95,29.75,30.20,30.20,30.30,904,112926,3430122.00,
501242,TCI FINANCE ,B ,Q,4.89,5.10,4.89,5.05,5.05,4.89,5,561,2848.00,
501295,INDUS.INV.TR,B ,Q,57.50,58.00,56.05,57.30,56.60,57.85,14,171,9830.00,
501298,INDUS.&PRUD.,X ,Q,1189.90,1189.90,1146.10,1150.00,1150.00,1175.70,18,241,277425.00,
501301,TATA INVEST.,A ,Q,1047.60,1062.75,1034.15,1054.35,1056.55,1043.15,161,1367,1423634.00,
501314,PRISMX      ,X ,Q,74.95,76.15,74.95,74.95,74.95,76.45,53,13217,994159.00,
501343,MOTOR&GEN.FI,B ,Q,19.70,20.65,19.70,20.10,20.25,20.70,10,413,8208.00,
501370,WALCHAND PF ,X ,Q,60.00,60.00,55.40,59.85,59.85,58.00,6,215,12894.00,
501391,W.H.BRADY   ,X ,Q,115.00,118.00,115.00,116.15,116.15,119.85,3,42,4857.00,
501423,SHA ENG PLA ,X ,Q,1250.00,1250.00,1150.00,1234.85,1239.95,1226.20,186,3777,4521932.00,
501425,BOM.BURMAH  ,A ,Q,1178.90,1196.75,1148.45,1165.45,1162.00,1168.65,518,5118,5998050.00,
501430,BOM.CYCLE   ,X ,Q,490.00,503.00,485.05,502.65,502.70,496.70,10,80,39575.00,
501455,GREAVES COTT,A ,Q,138.00,145.85,137.85,144.75,144.35,138.20,1916,168357,24021442.00,
501477,MULLER & PHI,XT,Q,87.65,87.65,87.65,87.65,87.65,85.95,7,258,22613.00,
501622,AMALGAMATED ,XT,Q,15.95,15.95,15.95,15.95,15.95,16.75,3,151,2408.00,
501700,INDIA NIVEH ,X ,Q,11.51,11.51,10.43,11.49,11.49,10.97,4,755,8582.00,
501831,COAST CORP  ,X ,Q,177.00,177.00,170.00,171.60,171.80,176.50,279,19664,3381932.00,
501833,CHOWGULE ST ,XT,Q,4.96,4.96,4.96,4.96,4.96,4.73,12,4013,19904.00,
501848,GLOBAL OFFS ,X ,Q,5.91,5.99,5.62,5.85,5.97,5.90,68,36939,214354.00,
501945,DHENUBUILD  ,X ,Q,2.25,2.28,2.21,2.21,2.21,2.25,3,81,183.00,
502015,ASIIL       ,XT,Q,28.95,30.45,28.95,30.30,30.00,29.00,252,102665,3112361.00,
502090,SAGAR CEM.  ,A ,Q,735.75,756.00,730.00,741.20,741.00,733.35,296,3872,2874240.00,
502137,DECAN CEMENT,B ,Q,423.00,444.95,423.00,439.65,439.00,421.20,953,15959,7010302.00,
502157,MANGALAM CEM,A ,Q,277.65,281.20,268.50,278.55,281.00,276.05,196,2422,673359.00,
502168,N C L IND.  ,A ,Q,184.30,185.25,180.30,181.65,181.05,184.05,681,17908,3268209.00,
502175,SAURAS.CEM. ,X ,Q,67.60,67.60,64.60,65.15,65.25,66.10,258,42932,2806082.00,
502180,SRI DIGV CEM,B ,Q,69.65,70.35,68.80,69.60,69.45,68.15,435,30052,2098990.00,
502219,BORORENEW   ,A ,Q,248.75,251.80,245.90,247.95,248.80,246.10,2523,53804,13403652.00,
502271,RAASI REFRAC,X ,Q,7.80,7.80,7.80,7.80,7.80,7.72,1,100,780.00,
502281,TRIVENI GLAS,X ,Q,5.40,5.67,5.40,5.67,5.67,5.16,21,8165,45699.00,
502330,ANDPAPER    ,B ,Q,228.00,229.75,224.00,225.50,225.50,227.60,369,3859,874691.00,
502355,BALKRISH IND,A ,Q,1788.15,1848.00,1788.15,1823.90,1823.90,1797.75,1174,16403,29982635.00,
502420,ORIENT PAPER,B ,Q,25.95,26.00,24.65,25.05,24.90,25.75,861,121827,3075467.00,
502445,CITADEL     ,X ,Q,8.84,9.00,8.84,9.00,9.00,8.84,4,2010,18010.00,
502448,ROLLATAINER ,B ,Q,3.02,3.02,2.87,2.99,2.99,3.02,12,2990,8869.00,
502450,SESHA.PAPER ,A ,Q,156.95,172.00,155.15,163.05,163.05,154.85,276,9930,1614846.00,
502460,SOLID CONT. ,X ,Q,31.75,31.75,31.75,31.75,31.75,30.25,1,300,9525.00,
502587,NATHIND     ,X ,Q,79.25,80.95,78.00,78.95,78.00,79.50,94,8943,707435.00,
502742,SINTEX IND. ,B ,Q,3.46,3.51,3.35,3.40,3.40,3.46,541,308879,1050314.00,
502820,DCM LTD.    ,B ,Q,25.30,27.25,25.30,26.85,27.25,25.40,262,11066,290328.00,
